Sale_ID,Month,Region,Product,Units_Sold,Unit_Price,Unit_Cost,Revenue,Profit,Profit_Margin_%
9202,Jun,Sharjah,Analytics Suite,9,534.22,261.69,4807.99,2452.8,51.0
9203,Jul,Sharjah,Cloud Storage,32,618.62,268.15,19795.99,11215.17,56.7
9204,Mar,Ajman,Cloud Storage,10,383.44,183.61,3834.36,1998.3,52.1
9205,Mar,Sharjah,Cloud Storage,21,290.33,123.13,6096.98,3511.35,57.6
9206,Apr,Riyadh,Security Package,50,1772.76,960.26,88637.96,40625.03,45.8
9207,Jun,Ajman,Analytics Suite,7,353.62,200.25,2475.34,1073.62,43.4
9208,Jul,Sharjah,Enterprise Software,1,1183.96,524.94,1183.96,659.03,55.7
9209,Jun,Sharjah,Security Package,7,604.53,329.63,4231.7,1924.3,45.5
9210,Dec,Ajman,Enterprise Software,22,1690.29,812.91,37186.46,19302.5,51.9
9211,Jul,Abu Dhabi,Security Package,26,1538.97,964.46,40013.16,14937.31,37.3
9212,Nov,Ajman,Enterprise Software,6,1121.67,508.17,6729.99,3680.97,54.7
9213,Aug,Abu Dhabi,Enterprise Software,10,547.96,297.72,5479.55,2502.31,45.7
9214,Sep,Riyadh,Enterprise Software,17,1952.08,941.69,33185.32,17176.59,51.8
9215,Jul,Sharjah,Enterprise Software,14,978.74,561.56,13702.3,5840.4,42.6
9216,Feb,Riyadh,Analytics Suite,25,1024.63,598.74,25615.7,10647.07,41.6
9217,Jun,Ajman,Analytics Suite,40,1313.59,772.47,52543.7,21644.91,41.2
9218,Jul,Dubai,Security Package,27,1253.54,628.64,33845.65,16872.28,49.9
9219,Apr,Abu Dhabi,Cloud Storage,25,694.53,331.0,17363.25,9088.15,52.3
9220,Nov,Riyadh,Analytics Suite,7,1725.58,791.39,12079.08,6539.32,54.1
9221,Apr,Dubai,Analytics Suite,44,653.49,286.73,28753.78,16137.5,56.1
9222,Jul,Riyadh,Enterprise Software,10,973.69,418.6,9736.85,5550.88,57.0
9223,May,Ajman,CRM Platform,46,1821.23,795.84,83776.49,47167.96,56.3
9224,Mar,Abu Dhabi,Enterprise Software,44,742.73,476.66,32680.28,11707.2,35.8
9225,Aug,Dubai,Security Package,13,1951.92,825.98,25374.91,14637.24,57.7
9226,Apr,Riyadh,Enterprise Software,17,998.76,425.46,16978.96,9746.11,57.4
9227,Jan,Sharjah,Enterprise Software,43,517.98,327.38,22273.24,8195.92,36.8
9228,Dec,Riyadh,Cloud Storage,36,788.47,415.15,28384.93,13439.44,47.3
9229,Mar,Abu Dhabi,Cloud Storage,31,382.02,181.31,11842.58,6222.03,52.5
9230,Feb,Abu Dhabi,Analytics Suite,14,772.09,391.16,10809.24,5333.04,49.3
9231,Apr,Abu Dhabi,Analytics Suite,5,1454.19,931.79,7270.96,2612.02,35.9
9232,Jul,Riyadh,Enterprise Software,15,1873.58,841.05,28103.69,15487.97,55.1
9233,Aug,Sharjah,Analytics Suite,41,353.21,172.94,14481.43,7390.88,51.0
9234,Apr,Sharjah,Cloud Storage,41,1340.77,853.07,54971.43,19995.67,36.4
9235,May,Abu Dhabi,Analytics Suite,7,1072.58,539.01,7508.03,3734.93,49.7
9236,Dec,Riyadh,Cloud Storage,44,464.81,232.18,20451.59,10235.72,50.0
9237,Oct,Riyadh,Cloud Storage,42,1265.36,735.75,53145.19,22243.49,41.9
9238,Dec,Sharjah,Security Package,3,512.7,270.74,1538.11,725.9,47.2
9239,Aug,Sharjah,Analytics Suite,8,1413.71,713.08,11309.65,5605.01,49.6
9240,Nov,Dubai,Security Package,42,1125.61,474.24,47275.52,27357.43,57.9
9241,May,Abu Dhabi,Analytics Suite,39,1289.08,550.05,50274.29,28822.52,57.3
9242,Apr,Sharjah,Analytics Suite,47,952.81,404.9,44782.24,25751.88,57.5
9243,Jul,Abu Dhabi,Security Package,8,1616.05,813.79,12928.37,6418.05,49.6
9244,Feb,Sharjah,CRM Platform,28,380.84,230.98,10663.54,4196.01,39.3
9245,Apr,Sharjah,Analytics Suite,15,1014.82,410.96,15222.23,9057.84,59.5
9246,Aug,Abu Dhabi,CRM Platform,6,428.7,246.59,2572.18,1092.67,42.5
9247,Jul,Ajman,Enterprise Software,39,1555.2,954.28,60652.96,23435.92,38.6
9248,Mar,Abu Dhabi,Enterprise Software,7,1016.17,540.77,7113.21,3327.83,46.8
9249,Jan,Riyadh,Analytics Suite,43,1437.44,798.43,61810.05,27477.76,44.5
9250,Oct,Ajman,Cloud Storage,28,1003.35,436.66,28093.74,15867.28,56.5
9251,Feb,Dubai,Analytics Suite,36,974.06,538.86,35066.13,15667.05,44.7
9252,Feb,Dubai,Security Package,42,878.63,448.93,36902.27,18047.15,48.9
9253,Dec,Ajman,Analytics Suite,45,1884.81,935.4,84816.42,42723.59,50.4
9254,May,Sharjah,CRM Platform,1,1799.57,1117.31,1799.57,682.26,37.9
9255,Nov,Riyadh,Cloud Storage,24,820.14,507.87,19683.27,7494.3,38.1
9256,Jun,Ajman,Analytics Suite,1,668.89,407.68,668.89,261.22,39.1
9257,May,Ajman,Enterprise Software,46,621.15,379.78,28572.86,11102.86,38.9
9258,Apr,Sharjah,Enterprise Software,39,1771.48,764.26,69087.83,39281.61,56.9
9259,Jun,Ajman,CRM Platform,19,822.25,414.86,15622.74,7740.42,49.5
9260,Oct,Riyadh,Enterprise Software,19,360.22,155.75,6844.23,3884.91,56.8
9261,Jun,Dubai,Security Package,26,553.92,315.35,14401.87,6202.8,43.1
9262,Sep,Dubai,Cloud Storage,22,1363.39,600.05,29994.5,16793.44,56.0
9263,Apr,Riyadh,Cloud Storage,8,1892.99,827.51,15143.92,8523.87,56.3
9264,Aug,Riyadh,CRM Platform,33,589.14,356.86,19441.47,7664.93,39.4
9265,Jun,Sharjah,Cloud Storage,35,1458.7,828.23,51054.64,22066.53,43.2
9266,Feb,Riyadh,Security Package,39,1033.84,613.9,40319.57,16377.59,40.6
9267,Sep,Ajman,Cloud Storage,24,1121.27,558.34,26910.37,13510.29,50.2
9268,Mar,Riyadh,Cloud Storage,22,1482.73,851.69,32619.97,13882.69,42.6
9269,Aug,Sharjah,Cloud Storage,45,932.57,471.17,41965.83,20763.29,49.5
9270,Aug,Abu Dhabi,Security Package,7,338.29,204.02,2368.02,939.87,39.7
9271,Apr,Ajman,Analytics Suite,41,816.49,481.19,33475.95,13747.04,41.1
9272,Oct,Sharjah,Cloud Storage,18,1865.44,1122.43,33577.97,13374.2,39.8
9273,Sep,Ajman,Security Package,40,806.39,479.49,32255.76,13076.16,40.5
9274,May,Abu Dhabi,Security Package,35,943.41,561.75,33019.35,13358.02,40.5
9275,Oct,Dubai,Security Package,47,1031.09,451.22,48461.3,27253.8,56.2
9276,Dec,Sharjah,Analytics Suite,41,698.09,357.19,28621.53,13976.8,48.8
9277,May,Abu Dhabi,Security Package,15,353.27,220.54,5299.06,1991.0,37.6
9278,Mar,Dubai,Analytics Suite,5,841.2,401.68,4206.01,2197.62,52.2
9279,Jul,Dubai,Security Package,30,1716.74,749.8,51502.26,29008.23,56.3
9280,Jun,Abu Dhabi,Security Package,32,671.06,320.3,21474.01,11224.26,52.3
9281,Dec,Sharjah,Cloud Storage,43,1445.19,808.09,62143.35,27395.6,44.1
9282,Apr,Ajman,Enterprise Software,24,652.68,336.44,15664.26,7589.79,48.5
9283,Jan,Ajman,Cloud Storage,29,1620.84,915.33,47004.26,20459.77,43.5
9284,Oct,Ajman,Security Package,32,776.85,440.3,24859.16,10769.6,43.3
9285,Jan,Dubai,Security Package,26,1467.19,716.59,38146.88,19515.6,51.2
9286,May,Dubai,Security Package,2,1077.8,653.84,2155.6,847.92,39.3
9287,Jul,Abu Dhabi,Analytics Suite,7,852.59,349.94,5968.16,3518.59,59.0
9288,Aug,Dubai,Enterprise Software,4,1124.07,608.01,4496.29,2064.26,45.9
9289,Oct,Abu Dhabi,Enterprise Software,10,1681.27,709.51,16812.66,9717.55,57.8
9290,Jan,Abu Dhabi,Security Package,1,522.81,299.08,522.81,223.73,42.8
9291,Dec,Dubai,Enterprise Software,6,746.93,346.71,4481.58,2401.33,53.6
9292,Oct,Ajman,Cloud Storage,37,298.67,145.41,11050.62,5670.53,51.3
9293,Mar,Sharjah,Analytics Suite,16,1066.85,476.83,17069.61,9440.39,55.3
9294,May,Riyadh,Enterprise Software,40,1928.31,1009.73,77132.48,36743.3,47.6
9295,Jun,Ajman,Analytics Suite,25,1870.87,880.81,46771.86,24751.69,52.9
9296,Apr,Abu Dhabi,CRM Platform,13,579.33,368.38,7531.24,2742.29,36.4
9297,May,Riyadh,Security Package,47,1759.72,854.63,82706.87,42539.25,51.4
9298,Apr,Riyadh,Enterprise Software,46,723.72,325.64,33291.16,18311.55,55.0
9299,Mar,Dubai,Security Package,19,360.55,147.93,6850.49,4039.83,59.0
9300,Jul,Ajman,Enterprise Software,43,1587.72,736.18,68272.11,36616.42,53.6
9301,Jan,Sharjah,Security Package,13,859.05,503.46,11167.68,4622.66,41.4
9302,Feb,Abu Dhabi,Analytics Suite,32,1429.13,835.79,45732.16,18986.99,41.5
9303,May,Abu Dhabi,Cloud Storage,46,1437.08,658.8,66105.89,35800.93,54.2
9304,Feb,Dubai,CRM Platform,36,1495.48,654.97,53837.29,30258.45,56.2
9305,Mar,Dubai,Security Package,6,1641.51,931.78,9849.08,4258.4,43.2
9306,Oct,Ajman,Cloud Storage,11,1930.85,804.7,21239.34,12387.69,58.3
9307,Nov,Ajman,CRM Platform,43,1137.85,647.2,48927.5,21098.01,43.1
9308,Jan,Dubai,Security Package,10,1865.79,856.18,18657.95,10096.11,54.1
9309,Apr,Riyadh,Security Package,26,1995.01,1137.12,51870.14,22305.14,43.0
9310,Nov,Dubai,Cloud Storage,23,1009.52,626.59,23218.88,8807.2,37.9
9311,Jul,Abu Dhabi,Analytics Suite,20,686.78,285.67,13735.55,8022.12,58.4
9312,Nov,Dubai,Security Package,44,540.66,255.73,23788.98,12536.91,52.7
9313,Sep,Ajman,Cloud Storage,26,648.22,418.06,16853.83,5984.18,35.5
9314,May,Ajman,Cloud Storage,2,1394.41,638.48,2788.82,1511.86,54.2
9315,Mar,Sharjah,Security Package,4,605.86,314.27,2423.44,1166.35,48.1
9316,Feb,Sharjah,Security Package,17,777.4,428.97,13215.77,5923.29,44.8
9317,Nov,Riyadh,Enterprise Software,13,1319.78,648.41,17157.13,8727.76,50.9
9318,Sep,Ajman,Cloud Storage,25,1308.28,724.42,32707.12,14596.64,44.6
9319,Nov,Abu Dhabi,Security Package,6,244.21,149.59,1465.23,567.72,38.7
9320,Apr,Ajman,Cloud Storage,14,1855.42,827.66,25975.87,14388.61,55.4
9321,Apr,Ajman,Analytics Suite,49,731.88,415.31,35861.99,15511.7,43.3
9322,Oct,Abu Dhabi,Analytics Suite,25,904.18,500.85,22604.46,10083.09,44.6
9323,Sep,Abu Dhabi,Cloud Storage,24,1186.12,689.3,28466.77,11923.64,41.9
9324,Feb,Abu Dhabi,Enterprise Software,1,1424.17,609.51,1424.17,814.66,57.2
9325,May,Sharjah,Analytics Suite,50,754.71,462.11,37735.69,14629.96,38.8
9326,Mar,Ajman,Security Package,1,1003.85,415.83,1003.85,588.02,58.6
9327,Aug,Dubai,Security Package,1,1952.32,1112.1,1952.32,840.22,43.0
9328,Dec,Abu Dhabi,Enterprise Software,42,1013.72,488.66,42576.05,22052.21,51.8
9329,Mar,Riyadh,Enterprise Software,23,1599.27,938.86,36783.23,15189.51,41.3
9330,Apr,Riyadh,Security Package,37,333.99,213.85,12357.7,4445.18,36.0
9331,Jan,Abu Dhabi,Cloud Storage,45,693.75,402.91,31218.79,13087.66,41.9
9332,Mar,Abu Dhabi,CRM Platform,33,1571.49,650.12,51859.17,30405.16,58.6
9333,Aug,Abu Dhabi,Security Package,12,1271.79,768.65,15261.49,6037.65,39.6
9334,Jun,Ajman,Analytics Suite,8,480.37,217.92,3842.97,2099.6,54.6
9335,Aug,Dubai,Enterprise Software,49,1293.05,766.17,63359.39,25816.98,40.7
9336,Dec,Abu Dhabi,Cloud Storage,2,1634.16,718.36,3268.32,1831.6,56.0
9337,Jul,Dubai,CRM Platform,28,986.43,525.9,27620.01,12894.84,46.7
9338,Feb,Riyadh,Cloud Storage,11,1080.38,545.02,11884.22,5888.95,49.6
9339,Apr,Dubai,Cloud Storage,20,855.96,532.95,17119.18,6460.11,37.7
9340,Mar,Sharjah,Security Package,41,1320.61,649.59,54145.16,27512.15,50.8
9341,Jul,Ajman,Analytics Suite,11,315.08,201.21,3465.85,1252.57,36.1
9342,Oct,Riyadh,Analytics Suite,3,1250.24,729.5,3750.71,1562.2,41.7
9343,Feb,Sharjah,Analytics Suite,49,737.39,362.15,36132.25,18386.98,50.9
9344,Jul,Abu Dhabi,CRM Platform,13,1559.52,920.44,20273.71,8307.95,41.0
9345,Jul,Abu Dhabi,Analytics Suite,19,1585.37,774.41,30121.96,15408.18,51.2
9346,Aug,Ajman,Analytics Suite,28,951.85,465.95,26651.74,13605.03,51.0
9347,Aug,Sharjah,CRM Platform,47,208.06,89.34,9778.63,5579.66,57.1
9348,Jan,Ajman,Analytics Suite,26,1035.13,602.88,26913.29,11238.34,41.8
9349,May,Riyadh,CRM Platform,22,319.92,157.88,7038.17,3564.73,50.6
9350,Oct,Dubai,Analytics Suite,9,1772.31,1082.57,15950.8,6207.65,38.9
9351,Aug,Ajman,Security Package,1,758.73,334.92,758.73,423.81,55.9
9352,Oct,Sharjah,CRM Platform,32,1311.19,539.68,41958.2,24688.35,58.8
9353,May,Riyadh,Enterprise Software,45,915.37,558.21,41191.72,16072.37,39.0
9354,Sep,Ajman,Cloud Storage,46,1607.97,976.33,73966.79,29055.76,39.3
9355,Jan,Riyadh,Analytics Suite,46,732.35,369.38,33688.15,16696.44,49.6
9356,Jan,Ajman,Analytics Suite,41,1350.59,549.56,55374.29,32842.45,59.3
9357,Mar,Riyadh,Cloud Storage,22,514.61,229.57,11321.34,6270.77,55.4
9358,Jan,Abu Dhabi,Security Package,12,1245.53,707.46,14946.38,6456.9,43.2
9359,Dec,Sharjah,Analytics Suite,25,1962.32,1216.07,49057.88,18656.11,38.0
9360,Jul,Abu Dhabi,CRM Platform,16,783.53,454.24,12536.44,5268.63,42.0
9361,Aug,Sharjah,Security Package,17,1262.2,653.6,21457.41,10346.27,48.2
9362,Nov,Dubai,Analytics Suite,7,436.8,239.95,3057.58,1377.92,45.1
9363,Jun,Sharjah,Analytics Suite,49,1649.85,906.71,80842.74,36413.72,45.0
9364,Apr,Riyadh,Analytics Suite,41,1981.85,905.24,81255.86,44141.22,54.3
9365,Oct,Riyadh,Analytics Suite,39,1329.17,732.02,51837.53,23288.73,44.9
9366,Jul,Riyadh,Enterprise Software,38,825.41,524.96,31365.45,11417.12,36.4
9367,Mar,Riyadh,Analytics Suite,9,1190.22,616.98,10712.02,5159.23,48.2
9368,Mar,Sharjah,Enterprise Software,1,1228.42,504.93,1228.42,723.49,58.9
9369,Aug,Riyadh,Enterprise Software,43,743.47,404.29,31969.26,14584.65,45.6
9370,Feb,Abu Dhabi,Enterprise Software,6,716.84,395.56,4301.01,1927.67,44.8
9371,Jul,Abu Dhabi,Cloud Storage,2,1216.16,671.97,2432.31,1088.36,44.7
9372,Jun,Dubai,Enterprise Software,43,205.26,116.62,8826.26,3811.72,43.2
9373,Jul,Sharjah,Security Package,41,1729.28,959.08,70900.5,31578.17,44.5
9374,Jan,Ajman,Analytics Suite,2,1724.41,845.89,3448.83,1757.05,50.9
9375,Sep,Ajman,Analytics Suite,14,671.11,381.25,9395.47,4057.93,43.2
9376,Oct,Sharjah,Analytics Suite,48,690.59,291.61,33148.49,19151.44,57.8
9377,Jan,Sharjah,Cloud Storage,44,1116.06,528.57,49106.82,25849.73,52.6
9378,Mar,Dubai,Security Package,35,1328.93,846.94,46512.52,16869.75,36.3
9379,Oct,Sharjah,Analytics Suite,3,1699.69,912.39,5099.06,2361.9,46.3
9380,Jun,Abu Dhabi,Analytics Suite,3,1470.97,702.69,4412.9,2304.82,52.2
9381,Oct,Sharjah,Enterprise Software,4,1232.78,634.27,4931.11,2394.05,48.5
9382,Jan,Ajman,CRM Platform,29,1691.12,921.35,49042.43,22323.37,45.5
9383,Nov,Ajman,Enterprise Software,26,366.82,208.21,9537.24,4123.85,43.2
9384,Feb,Riyadh,Analytics Suite,14,1568.79,947.66,21963.07,8695.87,39.6
9385,May,Abu Dhabi,Security Package,36,568.96,348.18,20482.68,7948.14,38.8
9386,Oct,Sharjah,Analytics Suite,24,1168.57,514.21,28045.72,15704.76,56.0
9387,Dec,Ajman,Enterprise Software,27,1249.45,764.21,33735.07,13101.53,38.8
9388,Oct,Abu Dhabi,CRM Platform,43,398.75,196.84,17146.45,8682.15,50.6
9389,Oct,Riyadh,Analytics Suite,2,982.93,398.29,1965.86,1169.27,59.5
9390,Aug,Riyadh,Cloud Storage,28,423.95,170.72,11870.68,7090.45,59.7
9391,Feb,Abu Dhabi,Analytics Suite,43,447.51,282.26,19242.97,7105.98,36.9
9392,Oct,Sharjah,Analytics Suite,46,1599.79,873.3,73590.16,33418.44,45.4
9393,Apr,Sharjah,CRM Platform,46,669.66,311.62,30804.27,16469.86,53.5
9394,Jun,Abu Dhabi,Security Package,41,1388.8,625.11,56940.95,31311.29,55.0
9395,Oct,Ajman,Analytics Suite,33,1450.98,677.82,47882.42,25514.49,53.3
9396,Dec,Dubai,Cloud Storage,35,1523.85,948.82,53334.69,20125.85,37.7
9397,Jan,Riyadh,CRM Platform,8,1210.09,510.83,9680.73,5594.09,57.8
9398,Dec,Dubai,Enterprise Software,15,620.57,321.65,9308.53,4483.8,48.2
9399,Apr,Sharjah,Cloud Storage,13,368.77,169.19,4794.03,2594.62,54.1
9400,Nov,Sharjah,Enterprise Software,29,222.41,114.84,6450.0,3119.68,48.4
9401,Aug,Dubai,Cloud Storage,33,1073.29,590.76,35418.51,15923.34,45.0
9402,Dec,Abu Dhabi,Cloud Storage,33,1073.56,647.63,35427.6,14055.93,39.7
9403,Dec,Dubai,Security Package,5,545.57,347.46,2727.84,990.54,36.3
9404,Sep,Abu Dhabi,Enterprise Software,10,525.89,217.48,5258.89,3084.1,58.6
9405,May,Sharjah,Security Package,43,1665.42,765.77,71612.93,38684.9,54.0
9406,Oct,Sharjah,Enterprise Software,32,1126.83,697.72,36058.66,13731.52,38.1
9407,Jul,Riyadh,Enterprise Software,17,1255.03,651.3,21335.55,10263.41,48.1
9408,Mar,Dubai,Analytics Suite,43,1766.67,1144.64,75966.63,26747.31,35.2
9409,Jan,Riyadh,Enterprise Software,46,1607.13,896.78,73928.09,32676.27,44.2
9410,Mar,Riyadh,Analytics Suite,9,694.99,294.94,6254.89,3600.48,57.6
9411,Sep,Dubai,Enterprise Software,50,1376.26,876.1,68813.05,25008.0,36.3
9412,Apr,Abu Dhabi,Enterprise Software,32,1085.95,509.25,34750.4,18454.46,53.1
9413,Apr,Sharjah,Enterprise Software,4,1711.33,1000.64,6845.32,2842.76,41.5
9414,Mar,Ajman,Security Package,22,1472.98,824.54,32405.5,14265.56,44.0
9415,Apr,Ajman,Cloud Storage,16,1859.12,985.59,29745.95,13976.46,47.0
9416,Sep,Abu Dhabi,CRM Platform,11,1568.11,645.62,17249.16,10147.35,58.8
9417,Oct,Sharjah,Cloud Storage,45,1075.71,542.82,48407.16,23980.23,49.5
9418,Jul,Sharjah,Analytics Suite,12,346.4,171.93,4156.8,2093.6,50.4
9419,Nov,Ajman,Enterprise Software,4,950.71,390.64,3802.85,2240.3,58.9
9420,Mar,Abu Dhabi,Enterprise Software,18,217.74,132.81,3919.39,1528.79,39.0
9421,May,Ajman,CRM Platform,47,1346.09,652.13,63266.23,32616.11,51.6
9422,Mar,Abu Dhabi,CRM Platform,37,430.16,253.41,15916.09,6540.1,41.1
9423,Jan,Abu Dhabi,Analytics Suite,41,1736.63,740.18,71201.64,40854.21,57.4
9424,Oct,Sharjah,Analytics Suite,25,1175.18,672.41,29379.58,12569.4,42.8
9425,Jan,Riyadh,Analytics Suite,38,438.65,237.25,16668.79,7653.39,45.9
9426,Sep,Riyadh,Analytics Suite,38,1874.72,870.14,71239.21,38173.94,53.6
9427,May,Sharjah,Security Package,48,1268.84,552.2,60904.24,34398.72,56.5
9428,Mar,Sharjah,CRM Platform,43,1818.71,752.52,78204.33,45846.04,58.6
9429,May,Ajman,Analytics Suite,9,1422.0,727.98,12797.98,6246.16,48.8
9430,Apr,Sharjah,CRM Platform,37,662.84,265.45,24524.91,14703.32,60.0
9431,Jun,Sharjah,CRM Platform,7,1771.39,841.88,12399.74,6506.59,52.5
9432,Dec,Sharjah,CRM Platform,24,1072.98,567.83,25751.6,12123.78,47.1
9433,Mar,Sharjah,Analytics Suite,21,442.33,275.06,9289.03,3512.69,37.8
9434,Nov,Riyadh,Security Package,26,736.38,353.1,19145.98,9965.47,52.0
9435,Oct,Dubai,Security Package,15,1811.12,837.65,27166.83,14602.16,53.7
9436,Sep,Dubai,CRM Platform,19,479.46,220.26,9109.74,4924.73,54.1
9437,Apr,Riyadh,Enterprise Software,50,986.36,544.81,49317.95,22077.62,44.8
9438,May,Ajman,Analytics Suite,34,593.82,269.39,20189.88,11030.46,54.6
9439,Mar,Ajman,CRM Platform,48,1598.95,815.99,76749.76,37582.47,49.0
9440,May,Dubai,Analytics Suite,10,493.81,211.79,4938.13,2820.18,57.1
9441,Dec,Sharjah,Enterprise Software,14,1733.26,986.83,24265.61,10449.99,43.1
9442,Mar,Sharjah,Enterprise Software,19,1054.65,469.43,20038.39,11119.16,55.5
9443,Jan,Ajman,Cloud Storage,29,735.54,306.87,21330.66,12431.3,58.3
9444,Apr,Ajman,Analytics Suite,31,288.73,164.2,8950.77,3860.49,43.1
9445,Mar,Ajman,Cloud Storage,16,1272.37,803.08,20357.91,7508.64,36.9
9446,Aug,Riyadh,Security Package,30,577.53,369.05,17325.81,6254.43,36.1
9447,Jan,Abu Dhabi,Enterprise Software,34,814.65,433.69,27698.03,12952.68,46.8
9448,Jun,Ajman,Analytics Suite,44,1871.93,1166.47,82364.89,31040.35,37.7
9449,Apr,Abu Dhabi,CRM Platform,11,1905.49,1013.46,20960.44,9812.38,46.8
9450,Feb,Sharjah,Analytics Suite,47,309.69,164.39,14555.34,6828.93,46.9
9451,Dec,Riyadh,Security Package,45,1241.16,798.45,55852.31,19921.98,35.7
9452,Feb,Dubai,Security Package,7,1638.21,901.69,11467.5,5155.67,45.0
9453,Sep,Sharjah,Cloud Storage,8,1094.45,680.97,8755.59,3307.85,37.8
9454,May,Riyadh,Cloud Storage,9,1604.05,642.45,14436.45,8654.4,59.9
9455,Apr,Sharjah,Cloud Storage,43,1852.83,1086.31,79671.48,32959.94,41.4
9456,Apr,Sharjah,Analytics Suite,20,551.84,259.89,11036.79,5839.04,52.9
9457,Oct,Ajman,Enterprise Software,29,429.71,173.24,12461.67,7437.81,59.7
9458,Nov,Dubai,Security Package,14,533.44,233.16,7468.15,4203.98,56.3
9459,Jan,Abu Dhabi,Enterprise Software,40,1361.38,776.22,54455.33,23406.42,43.0
9460,Feb,Ajman,Cloud Storage,25,546.89,237.05,13672.19,7746.06,56.7
9461,Nov,Abu Dhabi,Enterprise Software,34,1379.6,781.18,46906.42,20346.33,43.4
9462,May,Abu Dhabi,Analytics Suite,31,1104.91,673.72,34252.14,13366.82,39.0
9463,Feb,Dubai,CRM Platform,9,350.41,219.44,3153.68,1178.76,37.4
9464,Oct,Sharjah,CRM Platform,35,1896.38,963.21,66373.35,32661.09,49.2
9465,Jan,Riyadh,Enterprise Software,10,745.92,319.16,7459.19,4267.61,57.2
9466,Aug,Riyadh,Cloud Storage,49,493.1,231.88,24161.99,12799.92,53.0
9467,Mar,Riyadh,Analytics Suite,3,993.18,538.93,2979.53,1362.73,45.7
9468,Mar,Dubai,Analytics Suite,35,578.91,244.59,20261.73,11701.03,57.7
9469,Aug,Riyadh,CRM Platform,33,1237.27,527.93,40830.01,23408.44,57.3
9470,Jan,Ajman,Analytics Suite,7,1782.61,734.58,12478.27,7336.23,58.8
9471,May,Sharjah,Analytics Suite,2,1552.57,802.2,3105.14,1500.74,48.3
9472,Feb,Ajman,Enterprise Software,43,1757.53,800.68,75573.85,41144.82,54.4
9473,Jun,Ajman,Cloud Storage,31,862.21,350.16,26728.38,15873.3,59.4
9474,Apr,Dubai,Enterprise Software,25,1748.49,1027.41,43712.21,18026.9,41.2
9475,May,Sharjah,CRM Platform,16,1254.06,793.59,20064.89,7367.45,36.7
9476,Sep,Ajman,Cloud Storage,18,1743.71,894.1,31386.7,15292.95,48.7
9477,May,Dubai,Security Package,24,1105.26,681.33,26526.14,10174.23,38.4
9478,Mar,Abu Dhabi,Enterprise Software,7,513.27,308.59,3592.86,1432.71,39.9
9479,Apr,Riyadh,Cloud Storage,27,548.65,336.5,14813.55,5728.13,38.7
9480,Feb,Abu Dhabi,Analytics Suite,6,450.82,255.14,2704.94,1174.1,43.4
9481,Dec,Dubai,Cloud Storage,6,294.89,146.02,1769.36,893.24,50.5
9482,Jan,Abu Dhabi,CRM Platform,24,266.7,158.84,6400.88,2588.63,40.4
9483,Dec,Sharjah,Security Package,12,1417.68,623.8,17012.16,9526.52,56.0
9484,Mar,Abu Dhabi,Security Package,21,706.43,439.74,14835.07,5600.64,37.8
9485,Dec,Ajman,Analytics Suite,44,701.43,346.52,30862.77,15616.1,50.6
9486,Oct,Dubai,CRM Platform,6,734.41,358.74,4406.46,2254.02,51.2
9487,Apr,Riyadh,Enterprise Software,25,808.99,395.39,20224.71,10339.89,51.1
9488,Apr,Sharjah,Cloud Storage,29,486.57,313.54,14110.62,5018.06,35.6
9489,Aug,Ajman,CRM Platform,25,1541.64,665.1,38541.02,21913.63,56.9
9490,Jul,Ajman,CRM Platform,5,1087.42,610.05,5437.1,2386.86,43.9
9491,May,Riyadh,Enterprise Software,23,1991.07,963.35,45794.61,23637.64,51.6
9492,May,Abu Dhabi,Cloud Storage,47,1562.27,895.21,73426.53,31351.58,42.7
9493,Jul,Sharjah,Security Package,17,1946.16,850.14,33084.74,18632.33,56.3
9494,Aug,Sharjah,Security Package,35,294.68,137.9,10313.72,5487.38,53.2
9495,Oct,Ajman,Enterprise Software,42,1868.51,766.09,78477.23,46301.53,59.0
9496,Sep,Abu Dhabi,Analytics Suite,40,1074.47,683.77,42978.94,15628.26,36.4
9497,Jul,Dubai,Enterprise Software,3,421.15,208.48,1263.45,638.02,50.5
9498,Oct,Sharjah,Cloud Storage,39,866.94,547.68,33810.59,12450.91,36.8
9499,May,Dubai,Analytics Suite,12,659.12,279.04,7909.46,4561.02,57.7
9500,Apr,Dubai,Analytics Suite,41,1037.56,668.12,42539.93,15147.09,35.6
9501,Jul,Dubai,Security Package,36,248.15,149.18,8933.41,3563.1,39.9
9502,Sep,Abu Dhabi,Analytics Suite,46,1547.03,963.96,71163.46,26821.27,37.7
9503,Jul,Riyadh,Cloud Storage,17,777.24,434.02,13213.01,5834.71,44.2
9504,Oct,Ajman,Analytics Suite,29,1234.03,731.76,35786.82,14565.71,40.7
9505,Mar,Ajman,Analytics Suite,23,1520.57,958.71,34973.14,12922.79,37.0
9506,Dec,Riyadh,Enterprise Software,50,1726.66,782.61,86332.98,47202.64,54.7
9507,Aug,Riyadh,Cloud Storage,21,926.46,429.83,19455.56,10429.07,53.6
9508,Jun,Ajman,Security Package,4,1652.24,1028.45,6608.95,2495.16,37.8
9509,Nov,Ajman,Security Package,28,1833.32,953.88,51333.05,24624.35,48.0
9510,Apr,Abu Dhabi,Analytics Suite,4,1566.87,668.66,6267.48,3592.84,57.3
9511,Sep,Riyadh,Enterprise Software,26,1934.15,1026.28,50287.84,23604.63,46.9
